state,year,totalPopulation,malePopulation,femalePopulation,uniqueNames
PA,1910,45214,13605,31609,652
PA,1911,52584,18071,34513,719
PA,1912,81138,35346,45792,880
PA,1913,93942,41829,52113,955
PA,1914,121915,55890,66025,1078
PA,1915,159553,72311,87242,1230
PA,1916,162639,73375,89264,1225
PA,1917,171027,77612,93415,1257
PA,1918,185975,86408,99567,1323
PA,1919,172417,79237,93180,1254
PA,1920,182338,84870,97468,1289
PA,1921,189575,89074,100501,1336
PA,1922,182347,86988,95359,1324
PA,1923,184607,88364,96243,1339
PA,1924,190315,90890,99425,1338
PA,1925,183064,88304,94760,1301
PA,1926,178763,87261,91502,1306
PA,1927,179942,88044,91898,1301
PA,1928,171542,84024,87518,1239
PA,1929,163231,80313,82918,1225
PA,1930,163281,81231,82050,1222
PA,1931,153792,76462,77330,1160
PA,1932,147861,73645,74216,1157
PA,1933,137684,69079,68605,1114
PA,1934,141777,70680,71097,1136
PA,1935,143759,72196,71563,1144
PA,1936,142635,71591,71044,1143
PA,1937,145170,73594,71576,1154
PA,1938,150529,76177,74352,1174
PA,1939,146152,73876,72276,1163
PA,1940,151789,76800,74989,1194
PA,1941,159564,80999,78565,1210
PA,1942,183234,93186,90048,1292
PA,1943,183483,93340,90143,1313
PA,1944,163533,83643,79890,1224
PA,1945,160280,82129,78151,1222
PA,1946,203671,104437,99234,1357
PA,1947,232303,118626,113677,1457
PA,1948,213422,109608,103814,1415
PA,1949,211017,108309,102708,1410
PA,1950,210696,108440,102256,1418
PA,1951,223597,115099,108498,1470
PA,1952,228927,117866,111061,1466
PA,1953,228042,117367,110675,1515
PA,1954,233517,120503,113014,1527
PA,1955,233148,120392,112756,1572
PA,1956,238751,122963,115788,1583
PA,1957,244858,126777,118081,1626
PA,1958,239033,123152,115881,1625
PA,1959,236015,121681,114334,1631
PA,1960,231515,119829,111686,1638
PA,1961,228972,117980,110992,1647
PA,1962,215305,110951,104354,1617
PA,1963,210914,109123,101791,1628
PA,1964,207238,107227,100011,1647
PA,1965,193475,100503,92972,1582
PA,1966,185088,95555,89533,1594
PA,1967,177588,92177,85411,1590
PA,1968,174840,90622,84218,1600
PA,1969,174344,90623,83721,1669
PA,1970,179947,94008,85939,1744
PA,1971,168760,88418,80342,1761
PA,1972,151347,79230,72117,1701
PA,1973,141677,74112,67565,1666
PA,1974,140200,73355,66845,1693
PA,1975,136818,71761,65057,1752
PA,1976,135979,71564,64415,1723
PA,1977,140597,74195,66402,1783
PA,1978,139400,73398,66002,1800
PA,1979,144512,76092,68420,1830
PA,1980,145592,76637,68955,1841
PA,1981,146770,77436,69334,1804
PA,1982,147961,78066,69895,1819
PA,1983,144601,76652,67949,1772
PA,1984,143780,75749,68031,1764
PA,1985,146160,77033,69127,1861
PA,1986,145898,77174,68724,1909
PA,1987,146769,77557,69212,1927
PA,1988,148961,79064,69897,1993
PA,1989,153203,81377,71826,2087
PA,1990,154800,82219,72581,2164
PA,1991,151212,80212,71000,2175
PA,1992,146278,77833,68445,2213
PA,1993,141914,75717,66197,2172
PA,1994,138260,73343,64917,2215
PA,1995,133195,70866,62329,2180
PA,1996,128839,68311,60528,2161
PA,1997,124202,65961,58241,2203
PA,1998,124943,66677,58266,2268
PA,1999,123880,66005,57875,2283
PA,2000,123699,65687,58012,2386
PA,2001,120055,64116,55939,2374
PA,2002,118521,63326,55195,2400
PA,2003,120574,64120,56454,2506
PA,2004,118715,63364,55351,2566
PA,2005,118479,63709,54770,2634
PA,2006,119727,64439,55288,2696
PA,2007,120660,64587,56073,2752
PA,2008,119038,63780,55258,2823
PA,2009,116544,62028,54516,2839
PA,2010,113698,60879,52819,2812
PA,2011,113462,60747,52715,2818
PA,2012,112686,60080,52606,2821
PA,2013,111508,59582,51926,2819
PA,2014,113593,60567,53026,2860
PA,2015,112137,59582,52555,2830
PA,2016,110528,58959,51569,2875
PA,2017,108466,57709,50757,2892
